id_planta,comprimento_sepala,largura_sepala,comprimento_petala,largura_petala,cidade_origem,classe
25032,16.9,19.8,9.4,1.5,Campinas,Iris-virginica
25033,17.6,5.6,7.5,0.6,Campinas,Iris-virginica
25034,13.3,2.0,2.2,0.2,São Paulo,Iris-virginica
25035,7.3,16.5,7.0,1.9,Campinas,Iris-virginica
25036,12.7,19.5,2.4,1.2,São Paulo,Iris-virginica
25037,13.3,11.4,2.6,2.9,São Paulo,Iris-virginica
25038,15.9,14.4,6.1,1.5,São Paulo,Iris-virginica
25039,3.6,6.3,1.7,1.9,Campinas,Iris-virginica
25040,6.7,20.6,6.7,2.9,Campinas,Iris-virginica
25041,17.9,19.8,7.2,2.7,Campinas,Iris-virginica
25042,17.6,3.6,3.2,0.8,Campinas,Iris-virginica
25043,7.8,2.1,7.4,0.9,Campinas,Iris-virginica
25044,3.1,20.9,4.1,1.2,Sorocaba,Iris-virginica
25045,10.4,10.4,6.8,1.2,Campinas,Iris-virginica
25046,16.0,6.6,7.1,1.5,Sorocaba,Iris-virginica
25047,16.5,2.2,4.8,0.2,Sorocaba,Iris-virginica
25048,8.5,6.7,9.8,1.3,São Paulo,Iris-virginica
25049,3.3,7.5,2.7,2.8,São Paulo,Iris-virginica
25050,16.4,6.2,4.1,0.8,Sorocaba,Iris-virginica
25051,18.4,4.8,3.2,2.1,Campinas,Iris-virginica
25052,12.4,12.6,9.0,0.7,São Paulo,Iris-virginica
25053,5.7,22.3,6.3,1.2,Campinas,Iris-virginica
25054,19.1,10.1,4.3,0.9,Sorocaba,Iris-virginica
25055,4.5,22.0,6.2,2.7,São Paulo,Iris-virginica
25056,8.0,13.0,8.7,0.6,Sorocaba,Iris-virginica
25057,16.1,17.3,2.3,2.6,Sorocaba,Iris-virginica
25058,8.6,19.0,3.3,0.6,Sorocaba,Iris-virginica
25059,19.7,5.8,8.0,0.1,Sorocaba,Iris-virginica
25060,4.0,18.0,3.6,1.1,Campinas,Iris-virginica
25061,6.0,14.8,2.3,1.0,Campinas,Iris-virginica
25062,3.3,21.3,5.7,1.5,Campinas,Iris-virginica
25063,11.9,14.2,3.6,0.5,Sorocaba,Iris-virginica
25064,18.6,8.0,6.0,0.4,Campinas,Iris-virginica
25065,7.4,8.7,8.1,1.7,Campinas,Iris-virginica
25066,18.4,15.1,6.0,0.7,Campinas,Iris-virginica
25067,18.7,10.7,5.8,0.8,Sorocaba,Iris-virginica
25068,14.6,6.0,3.0,0.7,São Paulo,Iris-virginica
25069,6.0,9.2,2.1,2.7,São Paulo,Iris-virginica
25070,9.0,23.0,3.1,0.1,São Paulo,Iris-virginica
25071,13.8,7.3,2.7,2.4,Campinas,Iris-virginica
25072,6.0,18.3,3.9,1.5,Sorocaba,Iris-virginica
25073,11.6,12.1,3.5,1.1,Campinas,Iris-virginica
25074,15.8,9.4,1.8,2.0,São Paulo,Iris-virginica
25075,16.7,14.5,5.7,1.4,Sorocaba,Iris-virginica
25076,10.1,16.1,6.1,1.2,São Paulo,Iris-virginica
25077,7.1,18.9,8.5,2.8,Sorocaba,Iris-virginica
25078,6.4,3.2,9.5,2.7,São Paulo,Iris-virginica
25079,11.2,15.9,4.3,2.3,Sorocaba,Iris-virginica
25080,8.9,12.0,1.6,0.6,São Paulo,Iris-virginica
25081,6.3,21.1,1.1,2.0,Campinas,Iris-virginica
25082,10.9,18.7,9.5,1.9,Sorocaba,Iris-virginica
25083,5.5,8.0,8.0,2.3,Sorocaba,Iris-virginica
25084,15.2,11.2,2.8,2.8,Campinas,Iris-virginica
25085,16.9,20.3,8.0,1.5,Sorocaba,Iris-virginica
25086,17.0,11.8,4.8,0.1,Campinas,Iris-virginica
25087,14.8,11.8,7.8,1.1,Campinas,Iris-virginica
25088,7.0,4.9,6.3,0.2,São Paulo,Iris-virginica
25089,8.3,22.1,1.1,2.5,São Paulo,Iris-virginica
25090,7.1,22.1,4.0,0.1,São Paulo,Iris-virginica
25091,16.5,24.0,8.3,2.8,Campinas,Iris-virginica
25092,9.2,6.2,3.7,1.0,Sorocaba,Iris-virginica
25093,17.1,19.1,5.9,0.8,Campinas,Iris-virginica
25094,14.9,23.2,5.9,1.2,São Paulo,Iris-virginica
25095,5.5,24.4,4.5,0.1,Sorocaba,Iris-virginica
25096,16.4,21.3,2.7,0.6,Campinas,Iris-virginica
25097,3.0,7.1,6.9,0.6,São Paulo,Iris-virginica
25098,6.2,8.1,1.5,1.5,São Paulo,Iris-virginica
25099,14.8,20.8,7.3,0.0,Campinas,Iris-virginica
25100,12.9,23.7,7.8,0.9,Sorocaba,Iris-virginica
25101,6.8,4.0,6.6,0.9,Campinas,Iris-virginica
25102,7.7,8.7,3.2,0.6,São Paulo,Iris-virginica
25103,9.5,23.3,7.4,1.6,Sorocaba,Iris-virginica
25104,16.6,10.2,7.2,2.7,São Paulo,Iris-virginica
25105,5.7,13.0,9.2,1.2,Sorocaba,Iris-virginica
25106,12.0,16.6,2.2,2.7,São Paulo,Iris-virginica
25107,11.9,17.2,4.1,2.8,São Paulo,Iris-virginica
25108,12.1,24.1,1.4,2.6,São Paulo,Iris-virginica
25109,13.8,14.6,6.5,0.1,Sorocaba,Iris-virginica
25110,18.4,15.0,4.6,1.0,Sorocaba,Iris-virginica
25111,14.1,7.5,1.5,2.3,Sorocaba,Iris-virginica
25112,19.0,10.5,8.6,2.7,Campinas,Iris-virginica
25113,15.2,19.3,6.3,0.3,São Paulo,Iris-virginica
25114,6.9,12.0,8.8,2.6,Campinas,Iris-virginica
25115,9.0,9.1,4.3,1.6,Campinas,Iris-virginica
25116,3.7,11.4,3.0,0.2,Sorocaba,Iris-virginica
25117,9.9,19.7,3.1,1.4,Campinas,Iris-virginica
25118,11.8,9.9,2.1,1.5,São Paulo,Iris-virginica
25119,7.2,16.1,2.5,1.6,São Paulo,Iris-virginica
25120,10.1,11.7,4.1,2.9,São Paulo,Iris-virginica
25121,6.3,6.9,1.2,0.6,São Paulo,Iris-virginica
25122,3.4,13.8,3.0,1.6,Sorocaba,Iris-virginica
25123,10.4,15.2,1.8,1.7,Sorocaba,Iris-virginica
25124,6.0,5.4,8.0,0.1,Campinas,Iris-virginica
25125,6.2,12.6,7.0,0.0,São Paulo,Iris-virginica
25126,19.6,10.2,9.0,0.8,Sorocaba,Iris-virginica
25127,13.1,20.1,8.4,2.6,Campinas,Iris-virginica
25128,19.6,12.7,8.7,0.0,São Paulo,Iris-virginica
25129,9.6,11.0,6.1,1.2,Campinas,Iris-virginica
25130,10.9,23.2,3.0,1.5,Sorocaba,Iris-virginica
25131,19.2,2.7,7.8,0.7,São Paulo,Iris-virginica
25132,9.6,22.1,5.7,1.9,Sorocaba,Iris-virginica
25133,15.7,14.7,1.9,1.7,Sorocaba,Iris-virginica
25134,11.6,7.7,3.2,1.5,São Paulo,Iris-virginica
25135,18.6,5.1,2.0,2.1,São Paulo,Iris-virginica
25136,19.2,18.0,2.9,1.8,Campinas,Iris-virginica
25137,11.2,5.2,9.7,0.1,Sorocaba,Iris-virginica
25138,15.6,19.8,6.3,1.7,Sorocaba,Iris-virginica
25139,8.4,19.5,3.0,0.3,São Paulo,Iris-virginica
25140,6.4,13.1,6.6,0.8,São Paulo,Iris-virginica
25141,4.0,9.1,4.7,2.0,São Paulo,Iris-virginica
25142,4.8,2.7,8.7,0.1,São Paulo,Iris-virginica
25143,19.1,18.8,1.5,0.5,Sorocaba,Iris-virginica
25144,18.3,3.7,2.7,2.1,Sorocaba,Iris-virginica
25145,4.1,22.0,5.0,0.6,Sorocaba,Iris-virginica
25146,9.3,14.3,5.3,2.0,São Paulo,Iris-virginica
25147,18.4,18.8,7.7,1.1,Campinas,Iris-virginica
25148,4.5,12.1,6.5,2.8,Campinas,Iris-virginica
25149,3.0,11.3,5.9,1.7,Campinas,Iris-virginica
25150,16.6,19.0,4.7,0.2,Sorocaba,Iris-virginica
25151,18.7,20.2,9.9,1.9,Campinas,Iris-virginica
25152,13.7,22.8,5.7,1.2,Campinas,Iris-virginica
25153,12.3,17.8,6.0,1.0,Campinas,Iris-virginica
25154,3.3,23.7,2.4,2.2,Campinas,Iris-virginica
25155,5.3,23.9,8.5,0.3,Sorocaba,Iris-virginica
25156,6.8,3.9,6.0,0.9,Campinas,Iris-virginica
25157,10.2,11.4,2.8,0.9,São Paulo,Iris-virginica
25158,18.3,8.0,2.3,0.1,Campinas,Iris-virginica
25159,4.7,5.0,1.4,2.7,Sorocaba,Iris-virginica
25160,11.6,6.2,7.1,1.6,São Paulo,Iris-virginica
25161,8.5,6.9,9.1,0.7,Campinas,Iris-virginica
25162,7.4,4.4,7.5,2.9,Campinas,Iris-virginica
25163,6.9,20.4,3.6,2.8,Sorocaba,Iris-virginica
25164,8.0,24.0,2.7,0.4,Sorocaba,Iris-virginica
25165,17.0,2.9,6.3,0.9,Sorocaba,Iris-virginica
25166,5.9,16.0,2.2,2.2,Sorocaba,Iris-virginica
25167,15.3,5.6,5.1,1.4,Campinas,Iris-virginica
25168,8.2,16.1,3.8,1.1,Sorocaba,Iris-virginica
25169,6.0,18.5,5.5,0.7,Sorocaba,Iris-virginica
25170,5.2,20.1,6.6,2.6,Sorocaba,Iris-virginica
25171,3.5,7.0,2.8,2.3,Sorocaba,Iris-virginica
25172,16.9,14.3,4.4,1.9,Sorocaba,Iris-virginica
25173,9.9,18.4,6.2,1.1,São Paulo,Iris-virginica
25174,6.2,4.2,4.2,1.1,São Paulo,Iris-virginica
25175,11.5,23.4,9.8,1.0,Sorocaba,Iris-virginica
25176,9.4,6.4,9.1,0.8,São Paulo,Iris-virginica
25177,18.3,9.2,6.3,2.0,São Paulo,Iris-virginica
25178,12.1,23.8,6.4,1.1,São Paulo,Iris-virginica
25179,16.8,12.6,6.8,2.2,Campinas,Iris-virginica
25180,13.3,22.8,5.3,1.1,Campinas,Iris-virginica
25181,9.9,11.9,4.3,0.5,São Paulo,Iris-virginica
25182,3.2,20.4,9.1,0.9,Sorocaba,Iris-virginica
25183,12.8,9.1,5.9,1.2,Sorocaba,Iris-virginica
25184,16.8,23.9,4.6,0.3,São Paulo,Iris-virginica
25185,17.9,17.6,7.0,2.4,São Paulo,Iris-virginica
25186,15.7,23.0,3.7,0.2,Campinas,Iris-virginica
25187,12.1,5.3,4.0,2.6,Sorocaba,Iris-virginica
25188,9.9,21.8,7.2,0.8,Sorocaba,Iris-virginica
25189,17.5,12.0,7.2,1.9,Campinas,Iris-virginica
25190,5.3,12.8,5.5,2.2,São Paulo,Iris-virginica
25191,8.4,13.7,3.0,2.8,Campinas,Iris-virginica
25192,7.3,12.9,7.0,0.0,Campinas,Iris-virginica
25193,19.7,11.1,1.9,0.1,Sorocaba,Iris-virginica
25194,19.7,24.7,6.3,1.8,São Paulo,Iris-virginica
25195,14.1,12.2,4.8,0.3,São Paulo,Iris-virginica
25196,8.1,22.8,3.9,0.5,Campinas,Iris-virginica
25197,15.2,3.1,5.3,2.7,Campinas,Iris-virginica
25198,19.9,19.9,5.7,0.4,Campinas,Iris-virginica
25199,6.1,22.9,4.1,2.3,Sorocaba,Iris-virginica
25200,16.3,16.8,5.1,2.4,São Paulo,Iris-virginica
25201,14.5,4.8,9.0,1.5,Sorocaba,Iris-virginica
25202,19.3,15.0,7.1,2.9,Campinas,Iris-virginica
25203,5.5,13.5,1.4,0.9,Campinas,Iris-virginica
25204,13.7,4.0,9.5,2.7,São Paulo,Iris-virginica
25205,9.1,7.7,7.5,1.6,São Paulo,Iris-virginica
25206,13.9,5.5,4.3,2.0,São Paulo,Iris-virginica
25207,10.3,5.1,4.1,0.6,Campinas,Iris-virginica
25208,11.6,6.0,9.1,1.6,São Paulo,Iris-virginica
25209,8.6,22.0,9.2,0.3,Sorocaba,Iris-virginica
25210,8.0,2.2,5.2,1.7,Sorocaba,Iris-virginica
25211,10.8,7.5,1.2,1.8,São Paulo,Iris-virginica
25212,17.7,17.8,5.8,1.5,Sorocaba,Iris-virginica
25213,8.4,10.8,2.6,2.8,Campinas,Iris-virginica
25214,13.2,4.1,5.7,0.7,Campinas,Iris-virginica
25215,12.5,6.7,8.2,2.8,Sorocaba,Iris-virginica
25216,11.2,22.4,3.1,1.7,Sorocaba,Iris-virginica
25217,10.5,5.4,7.1,1.4,Campinas,Iris-virginica
25218,5.4,9.8,6.8,1.1,Campinas,Iris-virginica
25219,3.3,7.5,2.7,2.8,São Paulo,Iris-virginica
25220,12.6,24.0,1.2,0.6,Campinas,Iris-virginica
25221,17.3,11.3,4.7,0.9,Sorocaba,Iris-virginica
25222,4.3,9.2,2.8,1.0,Sorocaba,Iris-virginica
25223,3.7,-12.4,9.0,1.6,São Paulo,Iris-virginica
25224,13.0,21.2,5.9,2.0,Sorocaba,Iris-virginica
25225,7.1,23.8,1.6,1.1,São Paulo,Iris-virginica
25226,13.4,3.9,4.6,0.5,Sorocaba,Iris-virginica
25227,15.3,17.1,9.2,1.8,Sorocaba,Iris-virginica
25228,6.1,21.8,9.0,2.1,São Paulo,Iris-virginica
25229,5.5,21.0,4.4,1.7,São Paulo,Iris-virginica
25230,17.6,22.3,7.3,1.7,Campinas,Iris-virginica
25231,6.2,22.0,5.4,1.9,Campinas,Iris-virginica
25232,6.0,19.4,6.1,2.5,Sorocaba,Iris-virginica
25233,8.8,19.2,4.2,2.9,São Paulo,Iris-virginica
25234,10.5,3.4,9.3,1.5,Campinas,Iris-virginica
25235,3.9,18.0,7.8,0.7,Campinas,Iris-virginica
25236,9.9,21.8,9.6,2.5,São Paulo,Iris-virginica
25237,13.0,20.0,1.9,1.3,Sorocaba,Iris-virginica
25238,15.8,5.8,6.6,0.2,Campinas,Iris-virginica
25239,13.7,5.1,4.5,1.4,Campinas,Iris-virginica
25240,16.0,24.9,9.9,0.3,Sorocaba,Iris-virginica
25241,12.0,24.9,9.4,1.1,Sorocaba,Iris-virginica
25242,9.1,13.2,1.5,2.0,São Paulo,Iris-virginica
25243,15.7,3.2,9.5,2.8,São Paulo,Iris-virginica
25244,12.1,10.0,8.1,0.5,Sorocaba,Iris-virginica
25245,9.0,7.8,5.1,1.5,Campinas,Iris-virginica
25246,17.3,20.6,5.0,0.1,Campinas,Iris-virginica
25247,13.6,15.7,6.7,1.7,Campinas,Iris-virginica
25248,8.7,23.8,3.2,0.4,São Paulo,Iris-virginica
25249,19.6,5.1,4.8,1.6,Campinas,Iris-virginica
25250,11.5,23.4,4.6,2.8,São Paulo,Iris-virginica
25251,19.2,6.9,2.9,1.2,São Paulo,Iris-virginica
25252,16.0,21.0,3.7,1.9,Campinas,Iris-virginica
25253,9.6,9.6,9.7,0.3,Campinas,Iris-virginica
25254,12.9,11.9,23.700000000000003,1.8,Sorocaba,Iris-virginica
25255,5.4,12.2,5.4,2.0,São Paulo,Iris-virginica
25256,4.5,24.5,3.7,1.3,Sorocaba,Iris-virginica
25257,12.6,24.2,2.8,2.1,São Paulo,Iris-virginica
25258,16.7,3.1,6.7,1.1,Sorocaba,Iris-virginica
25259,5.3,16.7,9.8,0.7,Sorocaba,Iris-virginica
25260,15.3,6.5,5.5,0.1,São Paulo,Iris-virginica
25261,18.3,5.2,4.1,2.4,Sorocaba,Iris-virginica
25262,8.0,19.5,6.8,1.6,Sorocaba,Iris-virginica
25263,15.5,18.2,7.4,0.9,Sorocaba,Iris-virginica
25264,18.4,18.0,2.2,2.4,Campinas,Iris-virginica
25265,7.4,16.9,9.9,0.7,Campinas,Iris-virginica
25266,17.6,3.7,4.7,0.8,São Paulo,Iris-virginica
25267,12.2,9.2,6.8,2.3,Sorocaba,Iris-virginica
25268,19.7,7.3,3.1,1.9,São Paulo,Iris-virginica
25269,13.4,21.8,1.1,0.0,Campinas,Iris-virginica
25270,10.7,19.4,2.9,2.0,São Paulo,Iris-virginica
25271,11.1,19.4,1.6,2.1,Sorocaba,Iris-virginica
25272,13.5,7.8,2.6,1.2,Campinas,Iris-virginica
25273,11.8,13.2,2.6,0.5,São Paulo,Iris-virginica
25274,7.7,2.8,7.7,2.7,São Paulo,Iris-virginica
25275,13.1,5.8,6.5,0.3,Sorocaba,Iris-virginica
25276,15.6,19.8,4.2,0.9,Sorocaba,Iris-virginica
25277,17.6,4.0,9.7,1.0,Sorocaba,Iris-virginica
25278,9.0,22.1,2.8,0.9,São Paulo,Iris-virginica
25279,9.2,2.2,5.4,1.1,Sorocaba,Iris-virginica
25280,7.3,16.2,9.3,2.9,São Paulo,Iris-virginica
25281,13.2,8.5,3.8,2.9,São Paulo,Iris-virginica
25282,4.7,6.4,7.7,1.1,Sorocaba,Iris-virginica
25283,15.8,8.2,2.7,0.3,São Paulo,Iris-virginica
25284,11.2,16.4,9.1,2.3,Campinas,Iris-virginica
25285,11.7,14.3,7.7,2.9,Sorocaba,Iris-virginica
25286,7.0,15.5,6.1,0.5,São Paulo,Iris-virginica
25287,18.7,10.4,4.6,2.2,Campinas,Iris-virginica
25288,7.4,3.8,6.4,1.6,Sorocaba,Iris-virginica
25289,15.5,17.1,5.2,2.4,São Paulo,Iris-virginica
25290,16.2,21.8,8.9,1.9,São Paulo,Iris-virginica
25291,7.3,21.3,9.9,1.1,Sorocaba,Iris-virginica
25292,6.1,23.9,5.7,0.7,São Paulo,Iris-virginica
25293,14.7,7.4,8.1,0.9,Sorocaba,Iris-virginica
25294,19.4,12.4,7.5,0.5,Campinas,Iris-virginica
25295,4.2,3.7,6.1,2.2,Campinas,Iris-virginica
25296,8.1,18.9,2.0,2.5,Sorocaba,Iris-virginica
25297,18.2,20.2,1.4,2.7,Campinas,Iris-virginica
25298,13.6,4.6,1.4,2.0,São Paulo,Iris-virginica
25299,11.9,21.9,2.0,1.3,São Paulo,Iris-virginica
25300,18.1,5.9,1.0,0.8,Campinas,Iris-virginica
25301,18.4,7.3,9.9,0.3,Campinas,Iris-virginica
25302,3.4,9.6,5.4,2.2,Sorocaba,Iris-virginica
25303,12.2,16.7,9.5,2.6,Sorocaba,Iris-virginica
25304,12.7,22.8,7.0,2.3,Campinas,Iris-virginica
25305,5.1,7.2,1.8,2.9,Campinas,Iris-virginica
25306,15.4,12.5,9.0,2.7,Sorocaba,Iris-virginica
25307,18.9,10.1,1.0,1.8,Campinas,Iris-virginica
25308,14.2,16.1,1.5,2.5,São Paulo,Iris-virginica
25309,5.7,16.7,8.7,1.8,Sorocaba,Iris-virginica
25310,15.9,24.8,5.8,0.8,Sorocaba,Iris-virginica
25311,13.1,16.4,9.6,1.8,Sorocaba,Iris-virginica
25312,9.2,7.5,4.7,2.9,Sorocaba,Iris-virginica
25313,19.9,13.2,4.7,2.6,Campinas,Iris-virginica
25314,18.5,20.8,5.0,1.4,Campinas,Iris-virginica
25315,3.1,15.6,4.2,1.5,Sorocaba,Iris-virginica
25316,14.1,9.4,6.9,1.4,Sorocaba,Iris-virginica
25317,19.0,22.8,3.8,1.8,Sorocaba,Iris-virginica
25318,7.0,20.6,4.5,1.9,Sorocaba,Iris-virginica
25319,4.3,17.1,3.0,1.9,Campinas,Iris-virginica
25320,4.6,5.6,4.6,1.1,Sorocaba,Iris-virginica
25321,11.4,15.6,6.5,1.2,Sorocaba,Iris-virginica
25322,14.7,21.3,6.5,1.1,Campinas,Iris-virginica
25323,17.8,2.3,7.5,2.2,São Paulo,Iris-virginica
25324,17.1,11.7,9.6,2.0,São Paulo,Iris-virginica
25325,17.7,13.2,5.4,2.4,São Paulo,Iris-virginica
25326,15.8,11.3,9.5,0.4,Sorocaba,Iris-virginica
25327,17.4,2.9,7.7,0.4,São Paulo,Iris-virginica
25328,15.9,13.2,5.7,0.8,Campinas,Iris-virginica
25329,6.0,13.5,5.5,1.0,São Paulo,Iris-virginica
25330,10.2,7.1,9.2,0.4,Sorocaba,Iris-virginica
25331,7.6,10.6,7.1,1.0,São Paulo,Iris-virginica
25332,14.2,19.7,7.7,1.0,Campinas,Iris-virginica
25333,7.9,7.6,4.6,2.5,São Paulo,Iris-virginica
25334,12.5,9.7,1.8,2.6,Sorocaba,Iris-virginica
25335,17.9,5.2,5.1,0.3,Campinas,Iris-virginica
25336,10.6,21.1,8.4,0.9,Sorocaba,Iris-virginica
25337,16.6,5.9,2.0,2.2,Campinas,Iris-virginica
25338,19.2,19.8,2.6,0.8,São Paulo,Iris-virginica
25339,11.3,22.1,8.5,0.4,Campinas,Iris-virginica
25340,15.2,4.8,3.4,2.4,Sorocaba,Iris-virginica
25341,18.9,5.8,8.4,0.2,São Paulo,Iris-virginica
25342,5.0,17.2,1.4,1.1,São Paulo,Iris-virginica
25343,8.7,7.6,6.3,0.6,São Paulo,Iris-virginica
25344,19.8,22.5,4.1,0.0,Sorocaba,Iris-virginica
25345,9.4,15.3,2.4,2.7,Campinas,Iris-virginica
25346,6.5,23.8,6.0,0.4,Campinas,Iris-virginica
25347,10.1,11.3,1.0,0.5,São Paulo,Iris-virginica
25348,3.8,8.8,7.4,1.7,Campinas,Iris-virginica
25349,4.0,20.6,2.4,1.5,Sorocaba,Iris-virginica
25350,13.9,8.8,5.8,1.7,São Paulo,Iris-virginica
25351,12.1,17.1,2.9,0.8,Sorocaba,Iris-virginica
25352,15.4,6.1,7.2,1.5,Campinas,Iris-virginica
25353,14.6,2.2,7.2,1.6,São Paulo,Iris-virginica
25354,19.1,22.5,9.6,2.3,Sorocaba,Iris-virginica
25355,8.5,23.4,2.2,0.7,Campinas,Iris-virginica
25356,5.6,5.5,9.4,1.6,São Paulo,Iris-virginica
25357,8.3,11.9,5.2,0.7,Campinas,Iris-virginica
25358,14.7,22.9,6.4,1.3,Sorocaba,Iris-virginica
25359,8.8,21.7,1.7,2.3,Sorocaba,Iris-virginica
25360,10.9,23.8,8.3,2.1,São Paulo,Iris-virginica
25361,19.3,18.1,1.5,2.6,São Paulo,Iris-virginica
25362,5.3,23.9,2.2,2.4,Campinas,Iris-virginica
25363,9.2,2.1,3.8,2.8,Sorocaba,Iris-virginica
25364,10.1,12.5,5.4,2.8,Sorocaba,Iris-virginica
25365,13.4,6.6,5.2,0.9,São Paulo,Iris-virginica
25366,13.7,5.9,3.4,1.3,São Paulo,Iris-virginica
25367,11.6,21.3,5.5,2.5,Sorocaba,Iris-virginica
25368,4.3,3.6,3.5,0.8,Campinas,Iris-virginica
25369,17.1,6.9,3.5,2.3,Campinas,Iris-virginica
25370,18.1,19.0,3.4,1.5,São Paulo,Iris-virginica
25371,13.9,14.5,2.0,0.7,Campinas,Iris-virginica
25372,18.0,18.1,6.1,1.6,Sorocaba,Iris-virginica
25373,3.9,16.8,5.0,0.0,São Paulo,Iris-virginica
25374,3.3,5.8,8.1,1.8,São Paulo,Iris-virginica
25375,6.8,2.6,7.8,2.6,Sorocaba,Iris-virginica
25376,18.8,7.1,5.5,0.5,São Paulo,Iris-virginica
25377,11.8,13.4,5.6,0.7,Campinas,Iris-virginica
25378,8.5,21.8,2.5,0.7,Sorocaba,Iris-virginica
25379,7.4,4.1,8.3,0.8,Campinas,Iris-virginica
25380,7.3,13.3,8.6,2.2,Campinas,Iris-virginica
25381,11.6,23.3,2.5,1.7,Sorocaba,Iris-virginica
25382,7.1,19.6,9.4,2.4,São Paulo,Iris-virginica
25383,18.8,17.5,2.6,2.2,Sorocaba,Iris-virginica
25384,6.1,19.5,2.8,2.2,Sorocaba,Iris-virginica
25385,18.3,11.5,7.6,1.4,Sorocaba,Iris-virginica
25386,4.5,23.1,7.7,1.2,Sorocaba,Iris-virginica
25387,18.6,17.0,1.7,1.1,Sorocaba,Iris-virginica
25388,18.8,20.5,3.5,2.7,Sorocaba,Iris-virginica
25389,15.8,15.0,6.4,2.8,Campinas,Iris-virginica
25390,9.5,12.3,4.9,2.8,São Paulo,Iris-virginica
25391,6.7,10.4,1.1,1.6,São Paulo,Iris-virginica
25392,4.0,18.1,9.6,0.4,São Paulo,Iris-virginica
25393,12.0,13.2,9.1,2.6,Campinas,Iris-virginica
25394,9.7,22.4,2.0,1.1,São Paulo,Iris-virginica
25395,17.2,23.8,7.3,2.6,Sorocaba,Iris-virginica
25396,14.6,14.8,2.9,2.5,Campinas,Iris-virginica
25397,9.8,16.5,6.2,0.6,Campinas,Iris-virginica
25398,13.9,14.4,5.1,1.6,São Paulo,Iris-virginica
25399,18.5,19.6,2.9,0.2,Campinas,Iris-virginica
25400,17.0,11.2,3.6,1.1,São Paulo,Iris-virginica
25401,4.1,17.9,4.4,2.8,São Paulo,Iris-virginica
25402,5.9,19.3,7.9,2.0,São Paulo,Iris-virginica
25403,10.2,12.9,9.3,1.6,Sorocaba,Iris-virginica
25404,18.3,19.7,10.2,0.8,Sorocaba,Iris-virginica
25405,5.2,23.2,3.8,0.0,Sorocaba,Iris-virginica
25406,17.8,23.8,4.9,1.1,Sorocaba,Iris-virginica
25407,11.0,20.3,8.2,1.7,Sorocaba,Iris-virginica
25408,4.7,10.4,5.8,0.5,Campinas,Iris-virginica
25409,4.7,9.4,6.0,0.9,Sorocaba,Iris-virginica
25410,17.4,6.4,5.6,2.8,São Paulo,Iris-virginica
25411,17.4,8.1,6.0,1.1,São Paulo,Iris-virginica
25412,17.3,22.3,7.6,2.9,Campinas,Iris-virginica
25413,12.0,17.6,3.7,0.9,Sorocaba,Iris-virginica
25414,7.1,23.7,8.0,1.1,São Paulo,Iris-virginica
25415,18.3,12.1,3.4,0.8,Campinas,Iris-virginica
25416,16.9,13.3,3.3,2.5,São Paulo,Iris-virginica
25417,7.6,19.6,4.0,0.7,Campinas,Iris-virginica
25418,3.9,13.0,9.4,2.1,Sorocaba,Iris-virginica
25419,19.7,19.4,2.1,1.8,Sorocaba,Iris-virginica
25420,5.3,8.1,6.3,2.4,Sorocaba,Iris-virginica
25421,13.1,19.9,3.5,1.5,Campinas,Iris-virginica
25422,18.8,15.0,1.8,1.5,Sorocaba,Iris-virginica
25423,6.0,8.2,8.8,0.6,Sorocaba,Iris-virginica
25424,17.5,3.8,4.7,2.4,Sorocaba,Iris-virginica
25425,17.5,10.8,7.0,1.5,São Paulo,Iris-virginica
25426,12.9,22.0,7.4,2.8,São Paulo,Iris-virginica
25427,11.3,23.7,3.2,2.3,Sorocaba,Iris-virginica
25428,16.9,12.5,6.3,0.0,São Paulo,Iris-virginica
25429,13.7,9.3,7.4,0.8,São Paulo,Iris-virginica
25430,16.5,14.0,6.5,1.6,Sorocaba,Iris-virginica
25431,12.2,21.2,7.7,0.1,Campinas,Iris-virginica
25432,19.9,4.8,7.6,0.9,São Paulo,Iris-virginica
25433,13.1,20.2,4.4,2.2,Sorocaba,Iris-virginica
25434,10.6,8.3,9.7,0.5,Campinas,Iris-virginica
25435,6.3,17.1,5.2,1.1,Campinas,Iris-virginica
25436,3.5,3.1,4.9,2.5,Sorocaba,Iris-virginica
25437,13.8,5.9,2.0,1.9,São Paulo,Iris-virginica
25438,19.6,6.5,9.3,2.0,São Paulo,Iris-virginica
25439,14.8,3.6,8.9,2.3,Campinas,Iris-virginica
25440,12.9,15.3,9.7,1.5,Campinas,Iris-virginica
25441,18.3,20.8,7.0,2.4,Sorocaba,Iris-virginica
25442,17.2,7.1,4.7,0.7,Sorocaba,Iris-virginica
25443,9.8,19.0,6.9,2.9,São Paulo,Iris-virginica
25444,16.5,12.3,4.3,0.3,Sorocaba,Iris-virginica
25445,4.6,11.0,9.6,0.7,Sorocaba,Iris-virginica
25446,16.3,3.5,9.1,2.3,São Paulo,Iris-virginica
25447,6.2,20.8,9.5,1.8,São Paulo,Iris-virginica
25448,19.9,17.6,6.9,0.6,Campinas,Iris-virginica
25449,8.9,11.3,7.4,2.3,Campinas,Iris-virginica
25450,14.5,9.7,4.7,0.5,Sorocaba,Iris-virginica
25451,16.8,22.8,1.2,0.2,São Paulo,Iris-virginica
25452,7.8,15.3,7.2,2.4,Sorocaba,Iris-virginica
25453,4.3,18.8,9.2,1.4,Campinas,Iris-virginica
